Apt,Apt Name,Rent EUR,Size m2,Neighborhood,Profile ID,Gender,Nationality,Nationality Label,Income,Income EUR,Employment,Marital,Kids,Fit,Motivation
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,No,"Annual income of EUR 28,000 (~EUR 2,333/month) is insufficient to comfortably meet the typical 3x monthly rent requirement (EUR 5,250) for a EUR 1,750/month apartment, indicating financial strain."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,No,"The applicant's annual income of EUR 28,000 falls below the typical rent-to-income threshold for a EUR 1,750/month apartment, making it difficult to cover rent plus living expenses in central Turin."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,No,"The applicant's annual income of EUR 28,000 (~EUR 2,333/month) is insufficient to comfortably afford the EUR 1,750/month rent, as the rent alone would consume 75% of gross monthly income, well abov..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,No,"The annual rent (EUR21,000) represents about 75% of the stated gross annual income (EUR28,000), far exceeding the standard affordability threshold of 30-40%, making the application financially risk..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,No,"The applicant's annual income of EUR 28,000 (~EUR 2,333/month gross, ~EUR 1,750/month net) would make the EUR 1,750/month rent unaffordable, as it would consume essentially all of net income and fa..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,No,"Her annual income of EUR28,000 is insufficient for the EUR1,750/month rent (EUR21,000/year), as Italian landlords typically require income to be at least 2.5-3x the annual rent. Additionally, as an..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"Her income of EUR 28,000/year is sufficient for the EUR 1,750/month rent (annual rent EUR 21,000 is within affordable range), she is employed and married with no children, matching the one-bedroom ..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,No,"With an annual income of EUR 28,000 (roughly EUR 2,333/month gross), the requested rent of EUR 1,750/month would consume about 75% of the applicant's monthly income, far exceeding the typical affor..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,No,"Annual income of EUR 28,000 (~EUR 2,333/month) is insufficient to comfortably meet typical rent-to-income requirements for a EUR 1,750/month apartment, and the lack of an Italian/EU guarantor or cr..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,No,"Annual income of EUR 28,000 (~EUR 2,333/month) is insufficient to comfortably cover EUR 1,750/month rent plus living expenses, as Italian rental conventions typically require income of at least 2.5..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,No,"While the applicant is legally employable and the apartment's size suits a couple without children, the monthly rent of EUR 1,750 represents approximately 75% of her gross monthly income (~EUR 2,33..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,No,"The monthly rent of EUR 1750 represents approximately 75% of the applicant's monthly income (EUR 28,000/year ≈ EUR 2,333/month), which is well above the standard affordability threshold of 30-40% o..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S11_memn_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"The applicant is employed with a stable income of EUR 28000/year, which comfortably covers the EUR 1750/month rent. As a single individual (no children), the 49 sq m two-room apartment is appropria..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is unemployed with only EUR 28,000/year income, which is insufficient to afford EUR 1,750/month rent (typically requiring 3x monthly rent in annual income), and the profile has incomp..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with only EUR 28,000/year declared income, which is insufficient to comfortably afford EUR 1,750/month rent (typically requiring income 3x annual rent), and th..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an annual income of EUR28,000 (well below the typical 3x monthly rent threshold of EUR63,000) and has dependent children, making it difficult to reliably afford the..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an income of EUR 28,000/year, making it difficult to reliably afford the EUR 1,750/month rent (which alone exceeds 75% of gross income, far above the typical 30-40%..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant's EUR28,000/year income (≈EUR2,333/month gross) cannot sustainably support EUR1,750/month rent (~75% of income, well above the typical 30-40% threshold), and he is currently unemploye..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with no documented income source, which is a critical risk for a EUR 1,750/month lease; additionally, the medium annual income of EUR 28,000 falls below the typical 3x m..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with no verifiable income, and even at the stated EUR 28,000/year, the rent would consume roughly 75% of gross monthly income-far above the typical 30-40% affo..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, making it difficult to verify stable income for the EUR 1,750/month rent, and the 1-bedroom layout is undersized for a single parent with children."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an annual income of EUR 28,000, which is insufficient to reliably cover the EUR 1,750/month rent (requiring roughly 3x monthly rent in annual income), and the landl..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with no current income, making the EUR 1750/month rent (~75% of the stated EUR 28000 annual income, which itself is not currently earned) unsustainable. Additionally, th..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is unemployed with a single income of EUR 28,000/year (~EUR 2,333/month), which fails to comfortably meet the typical 3x rent-to-income standard (EUR 5,250/month needed) for this EUR ..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is unemployed with only EUR 28,000 annual income (roughly EUR 2,333/month), which is insufficient to comfortably afford EUR 1,750/month rent (the 30% income rule would require ~EUR 5,..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with a single-income annual salary of EUR 28,000, which is insufficient to comfortably afford EUR 1,750/month rent (rent-to-income ratio exceeds 75%), and the presence o..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an annual income of EUR 28,000 (approx. EUR 2,333/month gross), while rent is EUR 1,750/month, meaning housing costs would consume roughly 75% of gross income-far e..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with an annual income of EUR 28,000 (~EUR 2,333/month gross), of which the EUR 1,750/month rent would consume roughly 75%-far above the standard 30-40% afforda..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with only EUR 28,000/year income, which is unlikely to meet the typical requirement of 2.5-3x monthly rent (EUR 4,375-5,250/month equivalent) for a EUR 1,750/m..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with a modest income of EUR 28,000/year and has dependents, which likely does not meet the financial stability and income requirements (typically 2.5-3x monthl..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with EUR 28000/year income (roughly EUR 2333/month gross) and has children, meaning the rent-to-income ratio and lack of stable employment pose significant financial ris..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an annual income of EUR28,000, and the monthly rent of EUR1,750 would consume a substantial portion (roughly 75% gross) of her earnings, creating significant risk t..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"Annual income of EUR 28,000 is well below the typical 3x monthly rent threshold (EUR 63,000) required for this EUR 1,750/month apartment, and the applicant is currently unemployed with no verifiabl..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"The applicant is a local Italian citizen with stable employment and a high income of EUR 60,000/year (approximately EUR 5,000/month gross), making the EUR 1,750/month rent comfortably affordable at..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,No,"Despite a strong financial profile (high income, stable employment, local citizen), the 49 sq m, one-bedroom layout is poorly suited for a married couple with children, creating a likely mismatch b..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant's high income (EUR 60,000/year) comfortably covers the EUR 1,750/month rent (~35% of gross monthly income is acceptable), and as an EU citizen he has full legal right to rent in Italy..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant's gross monthly income of approximately EUR 5,000 comfortably supports the EUR 1,750 monthly rent (around 35% of income), and as an EU citizen he has full legal right to rent in Italy..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has a strong annual income of EUR 60,000, which provides a comfortable margin over the EUR 1,750/month rent (roughly 2.8x monthly rent), is stably employed, and has valid residency. T..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has a high annual income (EUR 60,000), which provides strong financial stability relative to the EUR 1,750/month rent (~21x annual rent), and his valid residency permit and employment..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant's income of EUR 60,000/year is well above the typical 3x rent threshold (EUR 63,000/year), he is employed, and the unit's size and features suit a small family. Refugee/asylum-seeker ..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has strong annual income (EUR 60,000) that comfortably exceeds the rent requirement (typically 3x monthly rent, so ~EUR 63,000/year benchmark), is employed, and the family profile fit..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"High income (EUR60k/year, well above typical rent thresholds of 3-4x monthly rent), stable employment, and married status make this applicant financially and personally suitable for the EUR1750/mon..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant has a strong income (EUR60,000/year) that comfortably exceeds the rent requirement, stable employment, and a family profile suited to a one-bedroom apartment. The financial and person..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong financial profile with high and stable income (EUR60k/year) covering rent well, and she is a local Italian citizen with stable employment. However, the 1-bedroom 49 m^2 apartment may be tigh..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"The applicant is a local Italian citizen with stable employment and a high income of EUR 60,000/year, well above the typical 3x rent threshold for the EUR 1,750/month asking price. The household pr..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant is an EU citizen (no visa/work-permit issues), has high stable employment income well exceeding the rent multiple, and the family profile matches a two-room apartment in a central, up..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong match: EU citizen (no legal restrictions), high income (EUR60k/year provides ample coverage for EUR1750/month rent at ~3.5x ratio), and stable employment. The premium Centro location and pro..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has strong annual income (EUR 60,000, roughly 34x monthly rent) and stable employment, meeting typical financial criteria with significant margin. The family profile is appropriate fo..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has a strong annual income of EUR 60,000, well above the typical 3x monthly rent threshold (~EUR 63,000), stable employment, and a valid Italian residency permit, making her financial..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has strong income (EUR 60,000/year, well above the ~EUR 70,000/year rent-to-income equivalent guideline for EUR 1,750/month) and stable employment, making her financially qualified. R..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has a strong annual income of EUR 60,000, which comfortably exceeds the rent threshold (~28x monthly rent), and is employed with family stability, making her a financially reliable te..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant's income of EUR 60,000/year is well above the typical multiple of rent and demonstrates strong financial capacity. Her stable employment and family status suggest a reliable tenant fo..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant has a strong income of EUR 60,000/year, well above the typical 3x monthly rent threshold (~EUR 63,000), stable employment, and the household profile (couple with one child) aligns rea..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The houseseeker's annual income of EUR12,000 (~EUR1,000/month gross) is too low to comfortably afford EUR650/month rent, which would consume roughly 65% of gross income, posing a significant risk o..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is too low relative to the EUR 650/month rent; landlords typically require gross income of at least 2.5-3x monthly rent, and even with..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably cover the EUR 650/month rent plus living expenses; landlords typically require gross income of at least 2.5-3x annual r..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) would make rent of EUR 650/month consume about 65% of gross income, well above the typical affordability threshold of 30-40%, creating..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is generally insufficient to meet the typical rent-to-income ratio of 1/3 or better required for EUR 650/month rent in Italy, and bein..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably afford EUR 650/month rent plus living expenses, as landlords typically require income to be at least 2.5-3x the monthly..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"The applicant's income of EUR12,000/year (≈EUR1,000/month) is insufficient to comfortably cover the EUR650/month rent plus living costs, and the asylum-seeker status with likely unstable employment..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"Annual income of EUR12,000 (~EUR1,000/month gross) is insufficient for the EUR650/month rent, representing roughly 65% of gross monthly income-well above the typical landlord threshold of rent not ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is insufficient to cover the EUR 650/month rent (EUR 7,800/year), which would consume 65% of gross income, far exceeding typical affordability thresholds and posing a si..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"The applicant's annual income of EUR12,000 (≈EUR1,000/month gross) is insufficient for the EUR650/month rent, which would consume about 65% of monthly income-well above the sustainable 30-40% thres..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably cover the EUR 650/month rent and typical expenses, falling well below the standard 3x rent-to-income ratio landlords re..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"Annual income of EUR 12,000 (roughly EUR 1,000/month) is insufficient to comfortably cover EUR 650/month rent plus living expenses, as landlords typically require income at 2.5-3x the monthly rent."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is only about 1.54 times the annual rent of EUR 7,800, meaning rent would consume roughly 65% of monthly income-well above the typical affordability thre..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably cover the EUR 650/month rent plus living expenses, as landlords in Italy typically require income of at least 2-3x the ..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is well below the typical threshold (usually 3x annual rent, i.e., EUR 23,400) required to comfortably afford the EUR 650/month rent, posing significant financial risk."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"The houseseeker's annual income of EUR 12,000 (~EUR 1,000/month) is significantly below the rent of EUR 650/month and likely insufficient to meet typical income-to-rent ratio requirements for Itali..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is well below the rent of EUR 650/month and likely insufficient to meet standard affordability ratios (typically rent should not exceed 30% of income)..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"Annual income of EUR 12,000 falls well below the typical 2.5-3x monthly rent threshold (EUR 19,500-23,400 needed), indicating financial instability and high risk of rental default despite her emplo..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 falls well below the typical requirement of 2-3x annual rent (EUR 15,600-23,400), indicating insufficient financial capacity to reliably cover the EUR 650/month rent and..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is likely insufficient to comfortably cover rent of EUR 650/month, utilities, and living expenses, as Italian landlords typically require income to be..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is significantly below the typical rent-to-income threshold (rent alone is 65% of yearly income), indicating likely inability to afford the EUR 650/month rent sustainabl..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is barely 1.5x the monthly rent, falling well below the standard 3x rent-to-income ratio landlords require, making this applicant fina..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is well below the typical threshold (usually 2.5-3x annual rent) needed to comfortably afford EUR 650/month, making this applicant financially risky despite stable emplo..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The annual income of EUR 12,000 is well below the typical 3x annual rent threshold (EUR 7,800/year rent is ~65% of gross income), and the 1-bedroom, 43 m2 apartment is undersized for a married coup..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is below the typical 3x monthly rent threshold (EUR 1,950) and the financial capacity to support a family of multiple members in Turin..."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"The houseseeker's annual income of EUR 12,000 is insufficient to comfortably afford the EUR 650/month rent (which would consume over 65% of gross income), and as a married non-EU applicant with chi..."
