listing_id,listing_title,listing_rent_eur,listing_size_mq,listing_neighborhood,profile_id,profile_gender,profile_national_background,profile_national_background_label,profile_income_level,profile_income_eur,profile_employment,profile_marital,profile_children,fit,motivation
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with no documented income source, which is a critical risk for a EUR 1,750/month lease; additionally, the medium annual income of EUR 28,000 falls below the typical 3x monthly rent threshold (~EUR 63,000/year) expected for this property."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with no verifiable income, and even at the stated EUR 28,000/year, the rent would consume roughly 75% of gross monthly income—far above the typical 30-40% affordability threshold—making this premium Centro apartment an unsuitable match."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, making it difficult to verify stable income for the EUR 1,750/month rent, and the 1-bedroom layout is undersized for a single parent with children."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an annual income of EUR 28,000, which is insufficient to reliably cover the EUR 1,750/month rent (requiring roughly 3x monthly rent in annual income), and the landlord would face significant financial risk approving this application."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with no current income, making the EUR 1750/month rent (~75% of the stated EUR 28000 annual income, which itself is not currently earned) unsustainable. Additionally, the apartment is unfurnished and the single bedroom may be unsuitable for a family with children."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is unemployed with a single income of EUR 28,000/year (~EUR 2,333/month), which fails to comfortably meet the typical 3x rent-to-income standard (EUR 5,250/month needed) for this EUR 1,750/month apartment. Single mother status adds financial risk."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is unemployed with only EUR 28,000 annual income (roughly EUR 2,333/month), which is insufficient to comfortably afford EUR 1,750/month rent (the 30% income rule would require ~EUR 5,833/month). Additionally, the requirement to support a child on limited means makes this financial commitment risky."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with a single-income annual salary of EUR 28,000, which is insufficient to comfortably afford EUR 1,750/month rent (rent-to-income ratio exceeds 75%), and the presence of children in a 49 m2 one-bedroom apartment with no dedicated children's space is a poor match for the property size."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an annual income of EUR 28,000 (approx. EUR 2,333/month gross), while rent is EUR 1,750/month, meaning housing costs would consume roughly 75% of gross income—far exceeding the standard 30-40% affordability threshold. Additionally, the two-room (one-bedroom) layout is unsuitable for a single parent with children."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with an annual income of EUR 28,000 (~EUR 2,333/month gross), of which the EUR 1,750/month rent would consume roughly 75%—far above the standard 30-40% affordability threshold—and the lack of active employment provides no verifiable means to pay rent going forward."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with only EUR 28,000/year income, which is unlikely to meet the typical requirement of 2.5-3x monthly rent (EUR 4,375-5,250/month equivalent) for a EUR 1,750/month lease, and the lack of stable employment poses significant risk."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with a modest income of EUR 28,000/year and has dependents, which likely does not meet the financial stability and income requirements (typically 2.5-3x monthly rent in Italy) for this EUR 1,750/month apartment, and the combination of unemployment, single-parent status, and refugee background may present additional risk concerns for the landlord."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with EUR 28000/year income (roughly EUR 2333/month gross) and has children, meaning the rent-to-income ratio and lack of stable employment pose significant financial risk for this EUR 1750/month lease."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an annual income of €28,000, and the monthly rent of €1,750 would consume a substantial portion (roughly 75% gross) of her earnings, creating significant risk that she cannot reliably sustain payments."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S14_musy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"Annual income of EUR 28,000 is well below the typical 3x monthly rent threshold (EUR 63,000) required for this EUR 1,750/month apartment, and the applicant is currently unemployed with no verifiable income source."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"The applicant is a local Italian citizen with stable employment and a high income of EUR 60,000/year (approximately EUR 5,000/month gross), making the EUR 1,750/month rent comfortably affordable at roughly 35% of gross income. His established local background and family status further indicate a reliable tenant profile."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,No,"Despite a strong financial profile (high income, stable employment, local citizen), the 49 sq m, one-bedroom layout is poorly suited for a married couple with children, creating a likely mismatch between the property's size and the applicant's family needs."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant's high income (EUR 60,000/year) comfortably covers the EUR 1,750/month rent (~35% of gross monthly income is acceptable), and as an EU citizen he has full legal right to rent in Italy. The apartment's central, upscale location and two-room layout suit a married couple with children."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant's gross monthly income of approximately EUR 5,000 comfortably supports the EUR 1,750 monthly rent (around 35% of income), and as an EU citizen he has full legal right to rent in Italy. The 1-bedroom layout may be small for a family with children, but this is the applicant's choice rather than a qualification issue."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has a strong annual income of EUR 60,000, which provides a comfortable margin over the EUR 1,750/month rent (roughly 2.8x monthly rent), is stably employed, and has valid residency. The two-room apartment with a terrace is well-suited for a married couple with children seeking a central, quality residence."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has a high annual income (EUR 60,000), which provides strong financial stability relative to the EUR 1,750/month rent (~21x annual rent), and his valid residency permit and employment status make him a suitable tenant for this premium furnished apartment."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant's income of EUR 60,000/year is well above the typical 3x rent threshold (EUR 63,000/year), he is employed, and the unit's size and features suit a small family. Refugee/asylum-seeker status with international protection is not a legal basis to refuse under Italian anti-discrimination law."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has strong annual income (EUR 60,000) that comfortably exceeds the rent requirement (typically 3x monthly rent, so ~EUR 63,000/year benchmark), is employed, and the family profile fits a one-bedroom apartment. Refugee/asylum-seeker status with international protection is not a legal basis for discrimination under Italian law, and the income and stability indicators suggest a reliable tenant."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"High income (€60k/year, well above typical rent thresholds of 3-4x monthly rent), stable employment, and married status make this applicant financially and personally suitable for the €1750/month apartment in central Turin."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant has a strong income (€60,000/year) that comfortably exceeds the rent requirement, stable employment, and a family profile suited to a one-bedroom apartment. The financial and personal qualifications align well with this centrally located Turin rental."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong financial profile with high and stable income (€60k/year) covering rent well, and she is a local Italian citizen with stable employment. However, the 1-bedroom 49 m² apartment may be tight for a married couple with children, which is worth flagging."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"The applicant is a local Italian citizen with stable employment and a high income of EUR 60,000/year, well above the typical 3x rent threshold for the EUR 1,750/month asking price. The household profile (married with children) is suitable for a central, well-located one-bedroom apartment."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant is an EU citizen (no visa/work-permit issues), has high stable employment income well exceeding the rent multiple, and the family profile matches a two-room apartment in a central, upscale location."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong match: EU citizen (no legal restrictions), high income (€60k/year provides ample coverage for €1750/month rent at ~3.5x ratio), and stable employment. The premium Centro location and property size suit a small family looking for quality housing."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has strong annual income (EUR 60,000, roughly 34x monthly rent) and stable employment, meeting typical financial criteria with significant margin. The family profile is appropriate for a one-bedroom apartment in central Turin."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has a strong annual income of EUR 60,000, well above the typical 3x monthly rent threshold (~EUR 63,000), stable employment, and a valid Italian residency permit, making her financially reliable. The family-sized unit with a terrace in central Turin is suitable for her married status with children."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has strong income (EUR 60,000/year, well above the ~EUR 70,000/year rent-to-income equivalent guideline for EUR 1,750/month) and stable employment, making her financially qualified. Refugee status is a protected characteristic and not a legitimate basis for rejection; the property suits a family with one child given the bedroom, terrace, and central location."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has a strong annual income of EUR 60,000, which comfortably exceeds the rent threshold (~28x monthly rent), and is employed with family stability, making her a financially reliable tenant for this centrally located apartment."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant's income of EUR 60,000/year is well above the typical multiple of rent and demonstrates strong financial capacity. Her stable employment and family status suggest a reliable tenant for this premium two-room apartment in Turin's Centro district."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S20_hemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant has a strong income of EUR 60,000/year, well above the typical 3x monthly rent threshold (~EUR 63,000), stable employment, and the household profile (couple with one child) aligns reasonably with a 1-bedroom apartment, though space for a family may be tight at 49 m2."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The houseseeker's annual income of €12,000 (~€1,000/month gross) is too low to comfortably afford €650/month rent, which would consume roughly 65% of gross income, posing a significant risk of payment default."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is too low relative to the EUR 650/month rent; landlords typically require gross income of at least 2.5–3x monthly rent, and even with Italian citizenship and stable employment, this affordability threshold is not met."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably cover the EUR 650/month rent plus living expenses; landlords typically require gross income of at least 2.5-3x annual rent."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) would make rent of EUR 650/month consume about 65% of gross income, well above the typical affordability threshold of 30-40%, creating a high risk of payment default."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is generally insufficient to meet the typical rent-to-income ratio of 1/3 or better required for EUR 650/month rent in Italy, and being a non-EU foreigner on a residency permit may present additional guarantor and contract stability concerns."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably afford EUR 650/month rent plus living expenses, as landlords typically require income to be at least 2.5-3x the monthly rent."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"The applicant's income of €12,000/year (≈€1,000/month) is insufficient to comfortably cover the €650/month rent plus living costs, and the asylum-seeker status with likely unstable employment tenure raises concerns about financial reliability and tenancy continuity."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"Annual income of €12,000 (~€1,000/month gross) is insufficient for the €650/month rent, representing roughly 65% of gross monthly income—well above the typical landlord threshold of rent not exceeding 30-40% of income, and the houseseeker likely lacks the financial cushion or guarantor to cover the shortfall."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is insufficient to cover the EUR 650/month rent (EUR 7,800/year), which would consume 65% of gross income, far exceeding typical affordability thresholds and posing a significant default risk."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"The applicant's annual income of €12,000 (≈€1,000/month gross) is insufficient for the €650/month rent, which would consume about 65% of monthly income—well above the sustainable 30-40% threshold—and would be difficult to sustain even with autonomous heat pump heating and modest utilities."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably cover the EUR 650/month rent and typical expenses, falling well below the standard 3x rent-to-income ratio landlords require."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"Annual income of EUR 12,000 (roughly EUR 1,000/month) is insufficient to comfortably cover EUR 650/month rent plus living expenses, as landlords typically require income at 2.5–3x the monthly rent."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is only about 1.54 times the annual rent of EUR 7,800, meaning rent would consume roughly 65% of monthly income—well above the typical affordability threshold of one-third—making the application financially risky despite her stable employment and EU citizenship."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably cover the EUR 650/month rent plus living expenses, as landlords in Italy typically require income of at least 2-3x the monthly rent."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is well below the typical threshold (usually 3x annual rent, i.e., EUR 23,400) required to comfortably afford the EUR 650/month rent, posing significant financial risk."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"The houseseeker's annual income of EUR 12,000 (~EUR 1,000/month) is significantly below the rent of EUR 650/month and likely insufficient to meet typical income-to-rent ratio requirements for Italian landlords. Additionally, her non-EU status with only a residency permit may raise concerns about long-term stability and financial guarantees."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is well below the rent of EUR 650/month and likely insufficient to meet standard affordability ratios (typically rent should not exceed 30% of income), making the application financially risky despite other suitable characteristics."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"Annual income of EUR 12,000 falls well below the typical 2.5-3x monthly rent threshold (EUR 19,500-23,400 needed), indicating financial instability and high risk of rental default despite her employed status."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 falls well below the typical requirement of 2-3x annual rent (EUR 15,600-23,400), indicating insufficient financial capacity to reliably cover the EUR 650/month rent and living expenses."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S01_lesn_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is likely insufficient to comfortably cover rent of EUR 650/month, utilities, and living expenses, as Italian landlords typically require income to be at least 2-3 times the monthly rent."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is significantly below the typical rent-to-income threshold (rent alone is 65% of yearly income), indicating likely inability to afford the EUR 650/month rent sustainably, especially with a family."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is barely 1.5x the monthly rent, falling well below the standard 3x rent-to-income ratio landlords require, making this applicant financially risky despite stable employment."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is well below the typical threshold (usually 2.5–3x annual rent) needed to comfortably afford EUR 650/month, making this applicant financially risky despite stable employment."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The annual income of EUR 12,000 is well below the typical 3x annual rent threshold (EUR 7,800/year rent is ~65% of gross income), and the 1-bedroom, 43 m2 apartment is undersized for a married couple with children."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is below the typical 3x monthly rent threshold (EUR 1,950) and the financial capacity to support a family of multiple members in Turin, making the rental financially risky despite the applicant's valid residency permit and employment."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"The houseseeker's annual income of EUR 12,000 is insufficient to comfortably afford the EUR 650/month rent (which would consume over 65% of gross income), and as a married non-EU applicant with children and no additional income information, financial reliability cannot be adequately verified."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (approx. EUR 1,000/month) is insufficient, as the rent of EUR 650/month would consume ~65% of income, well above the typical 30-40% affordability threshold. Additionally, the applicant is married with children, making a 43 m2 one-bedroom apartment unsuitable for a family."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to comfortably afford EUR 650/month rent, especially as a refugee family with children, likely failing standard affordability criteria (typically 30-40% of income)."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 (roughly EUR 1,000/month) is insufficient to reliably afford EUR 650/month rent plus utilities, and Italian rental practice typically requires income around 2-3 times the annual rent. The low income combined with family responsibilities presents a significant affordability and payment risk."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is well below the typical 3x monthly rent threshold (EUR 1,950) required to comfortably afford the EUR 650/month rent, especially for a family with children."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month) is insufficient to reliably afford EUR 650/month rent plus living costs, indicating financial risk for the landlord."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is well below the typical threshold (usually 3x monthly rent, i.e., ~EUR 23,400/year) needed to afford EUR 650/month, even with a co-applicant spouse, making financial sustainability uncertain."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"Annual rent of EUR 7,800 consumes 65% of the houseseeker's EUR 12,000 yearly income, far exceeding the typical 30-40% affordability threshold, making the applicant financially unable to sustain the rent."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 is well below the typical rent-to-income threshold (~3x annual rent would require ~EUR 23,400/year), and the household includes children while the apartment is a small 43 m2 one-bedroom, making it likely unsuitable."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 (~EUR 1,000/month gross) means the rent of EUR 650/month would consume roughly 65% of monthly income, far exceeding the typical affordability threshold of 30-40%, posing a significant risk of payment default despite valid residency and employment."
A4,Renovated Two-Room Flat with Outdoor Space,650,43,San Paolo / Cenisia,S04_lemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"The applicant's annual income of EUR 12,000 is well below the standard threshold (typically 3x monthly rent = EUR 23,400/year) required to comfortably afford the EUR 650/month rent, and the presence of children makes the 43 m² apartment likely too small for a family's needs."
